wallet_address,credit_score,score_category,base_score,risk_adjusted_score,total_transactions,total_volume,tenure_days,liquidation_count,repay_consistency_score
0x00aab1b1a554f59b96a0de510837ba951ba375e0,494.48740162134334,Poor (300-499),458.8951832413802,504.7847015655183,2,4000000000000.0,0,0,0.0
0x00aac20f271c4731591cca07913e994d6f1075c0,262.8536946664875,Very Poor (0-299),549.770160945341,423.3230239279126,633,7522073316792200.0,103,0,0.27354419889616627
0x00ab84845d68063c1dcd2a5f2cead5f253b249a2,258.8804680722257,Very Poor (0-299),547.9554636128169,421.925706981869,148,2125627941410507.5,137,0,1.6388083685923595e-12
0x00ac270072efbdc76d4bfcf9c7f84b0d5643f66a,579.7853149412663,Fair (500-699),486.1659478125636,534.78254259382,1,18853599495274.89,0,0,1.0
0x00ac60244df04dfc07146f037d14f93320af57c9,224.00744715533784,Very Poor (0-299),532.0278600559668,409.66145224309446,203,1.869306338799784e+16,62,0,0.255064166480457
0x00ad3d4cc099be937879451698c673cbd5c3cefc,504.3282426565999,Fair (500-699),462.0414179921457,508.2455597913603,3,765692250217.2766,6,0,0.0
0x00ad3d8c4a73cea708e0a7d1b35440c1fcd821ca,624.916543136495,Fair (500-699),500.5949420401747,550.6544362441922,2,1650000000.0,30,0,1.0
0x00ae040fa92f162d68b507e62e83939c6e07da43,579.4915090379292,Fair (500-699),486.07201454611334,534.6792160007248,1,10000000000.0,0,0,1.0
0x00ae8ac9639aa924a0f4db6b48663a56601b9fe7,579.4927563830702,Fair (500-699),486.07241333729536,534.679654671025,1,90000000000.0,0,0,1.0
0x00af05a74080485086d370d9c65d246f0f906528,0.0,Very Poor (0-299),411.19661625811693,316.62139451875004,14,43835953231945.43,51,2,0.0
0x00af158367a6fcdb1a367f6d503e05799f340881,473.96429724634777,Poor (300-499),452.33370095070376,497.5670710457742,4,110000001.02081,27,0,0.0
0x00b16e6a156a7398ca39179f49c1245f4709188e,579.4928702033143,Fair (500-699),486.0724497269907,534.6796946996899,1,97300000000.0,0,0,1.0
0x00b1be054a8ebe834869496ce0f7bbfe233789dc,600.9461688104672,Fair (500-699),492.93132625538425,542.2244588809227,4,3242735669444.193,6,0,1.0
0x00b1c4f1978b650072cbde5a85440489bd03a13c,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,1.106522,0,0,1.0
0x00b294517a1f6e6e013fd78d4252c2aa8aa72836,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,9.8e-05,0,0,1.0
0x00b34033000b485119da0260bac0cd946faa6a1b,579.4914260404904,Fair (500-699),486.071988010838,534.6791868119219,1,4676858157.786432,0,0,1.0
0x00b344e08d3b5fb6e6cd711affa9cf971c291c44,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,0.731659,0,0,1.0
0x00b43a92d45ccdfeef6ea98d56f775586fe9e39e,467.93442797990696,Poor (300-499),643.4369707450736,495.44646747370666,189,1.4419043393677288e+16,126,0,1.0
0x00b44a26933a204f5559ab87e8998ab6617feec9,600.8806143156758,Fair (500-699),492.9103676981997,542.2014044680197,5,307074146434911.7,1,0,1.0
0x00b44f149ddb22209db070da0bca4bb01a6e555c,250.4196400842865,Very Poor (0-299),544.0911378271107,418.9501761268753,187,1.2925957265139133e+18,56,0,0.02857448300235661
0x00b46cfd36379436272a650c550f0652d0d59165,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,1.10848,0,0,1.0
0x00b49bd7e1a75f98a82ca101909994e52a90e990,774.0624991251766,Good (700-899),548.2786906127369,603.1065596740107,8,353557998883268.9,67,0,1.0
0x00b591bc2b682a0b30dd72bac9406bfa13e5d3cd,405.3497692541644,Poor (300-499),614.8525921419096,473.43649594927035,114,1.0420424610686024e+18,138,1,1.0
0x00b5ae14450bfd084a00599b6875496aec543e39,579.5131816597516,Fair (500-699),486.07894354290073,534.6868378971908,1,1400000000000.0,0,0,1.0
0x00b5ebd8c8561a28c1834fe08d7e607b73271328,818.7303152521922,Good (700-899),562.5595264514753,618.8154790966229,50,194737.643583,32,0,1.0
0x00b65668a962ee571a8f223abd696ab1bd3a391f,764.94975008442,Good (700-899),545.3652355935659,599.9017591529225,4,4.200006,0,0,1.0
0x00b7af5a4aaafd2ae2721ac415de840dd84efc5a,597.4582059987795,Fair (500-699),491.8161827663072,540.9978010429379,29,380639596331874.9,25,0,1.6753563209889377e-12
0x00b7bfce579307a1c113c1c4af6cde13a14fc683,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,1.0,0,0,1.0
0x00b81c25a5301a1dadfff40f33de25f001d3a096,579.5069449340474,Fair (500-699),486.07694958699074,534.6846445456898,1,1000000000000.0,0,0,1.0
0x00b878d53e8816048eea4c74603932a1dec4daa9,579.4913531197868,Fair (500-699),486.07196469721566,534.6791611669373,1,10.0,0,0,1.0
0x00b879bfb781a1dc21d6a810fa377a0d2064426f,579.4913531199401,Fair (500-699),486.0719646972647,534.6791611669912,1,9854.010142,0,0,1.0
0x00b89bc301c399c1ba531689c71a09cb363753b1,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,0.012428,0,0,1.0
0x00b8bd07af4aa69f6d8ce7fe8777b2dcfe8c822c,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,1.10782,0,0,1.0
0x00b8bfc0b407187392aa9fe56eaa7c17b5ebec48,690.8242124582085,Fair (500-699),521.6664133523345,573.833054687568,109,2625664810345468.5,32,0,0.5599459321689557
0x00b8e23fe7ddea6791131decc5117023dc03cfb0,910.5236596363419,Excellent (900-1000),591.9069581349772,651.097653948475,45,676413213706099.0,75,0,1.0
0x00ba0f9e3b612bc7b6712964848f2b1d3e75bbac,632.8185255468131,Fair (500-699),503.12130046525334,553.4334305117787,2,2.2,4,0,1.0
0x00ba8ccbf0c1ce62834d72706fe3236387f5da35,575.6539636289575,Fair (500-699),484.84510531344813,533.329615844793,13,7689214699333.566,48,0,0.6158621541538462
0x00ba93361a625e008023f30b6d031d6423f99140,627.4120432419459,Fair (500-699),501.3927833145312,551.5320616459843,2,11.981189,5,0,1.0
0x00bb0532dd949fab848d72a951a1d6c2b197d935,607.1118711062436,Fair (500-699),494.9025751309984,544.3928326440982,3,4948102398.001726,3,0,1.0
0x00bb6c783fce35b92e6cde0874abf2c580673753,581.2220445027472,Fair (500-699),486.62528746225297,535.2878162084783,1,111000000000000.0,0,0,1.0
0x00bb7c23500573ca6933778837c9dedd247e94d9,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,1.107763,0,0,1.0
0x00bb88a8309759a7c9f0a5c8e3a9364e8f564a8d,759.9352352068631,Good (700-899),543.7620351242689,598.1382386366959,10,0.093777,0,0,1.0
0x00bbcd7ea98da5f60ee393533aaa9edeb8573167,506.43851668968824,Fair (500-699),462.71609787700044,508.9877076647005,16,265900002175451.62,1,0,0.0
0x00bbfa640a4bac8f3650373be8f4bd77f0472101,256.44310128335496,Very Poor (0-299),546.8422416746232,421.06852608945985,192,3.179561199909489e+16,82,0,0.4018327358335346
0x00bbfa896cb54e2b1d3db2a7027368b43d344a21,579.4917896905857,Fair (500-699),486.0721042741293,534.6793147015422,1,28000000000.0,0,0,1.0
0x00bc82902a4fbfa08fc5da418f642209f7b10c0f,438.0506996779677,Poor (300-499),440.8516936415899,484.93686300574893,3,117722.56426099999,0,0,0.0
0x00bdc8be263d20bb3a83aaeadfef258dd409e2df,419.3824511619929,Poor (300-499),621.2617585516666,478.3715540847833,224,1.5664953169962726e+17,113,0,1.0
0x00be57e4ec695d077e63c5eb84187a7e70169279,609.7483420792435,Fair (500-699),495.7454864802335,545.3200351282569,4,23869.147993,5,0,1.0
0x00bf2f290d3aef716cd8127acc153c273c23c538,865.2512126954616,Good (700-899),577.432814582889,635.176096041178,103,2.0853256026836736e+16,140,0,0.6211505649875617
0x00bf6ec0064e1a733a0fcc6df071b2cf514ff0e8,749.2964046879619,Good (700-899),540.3606735774101,594.3967409351512,18,1447.31845,0,0,1.0
0x00bf807dfb399cf973433599f2f23210ac54ca94,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,1.108732,0,0,1.0
0x00c26a3e7117cfe0e4afacff2a1be9e3d2384c6e,578.5063781518569,Fair (500-699),485.7570564021185,534.3327620423304,79,218432791326880.06,2,0,0.0
0x00c2ac8857ea018a1cc23d529ec26f55d0bc1849,603.7327070105212,Fair (500-699),493.8222158945864,543.2044374840451,3,2.100781,10,0,1.0
0x00c2e5aa91c2b6927a4e8533482c8217b450a6a1,279.1768277568199,Very Poor (0-299),557.225448323172,429.0635952088425,156,2.9921744367175016e+19,122,0,0.8811462986839981
0x00c31aa7aadc000a078b01e59d443b99fa64ef08,579.4917039356072,Fair (500-699),486.0720768572355,534.6792845429591,1,22500000000.0,0,0,1.0
0x00c33f577e35165e07dd9a43b2baf124163bac0a,541.4908323371008,Fair (500-699),473.9227430397037,521.3150173436741,5,1170070789096051.5,34,0,0.0
0x00c3a5aceb3fe926a7a9772a6c4efd9f6beb7d73,725.5289718460463,Good (700-899),532.7619406158864,586.0381346774751,4,16553.961138,1,0,1.0
0x00c3a7a09fe2fed6f8c163202aea9cfad99874b3,173.9481974334975,Very Poor (0-299),509.16422900366786,392.05645633282427,103,1.1070087999488416e+16,82,1,0.1393875996456112
0x00c3af852e2ca04d993382b3664f62aa45ae731e,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,1.61154,0,0,1.0
0x00c4803aa7cdfe5ae5d325b79d5c3c384e4a8ae9,631.7418452236162,Fair (500-699),502.7770728696473,553.0547801566121,2,1.995657,5,0,1.0
0x00c4a3ac304984f216b8a8a0c182fae7984c83dc,843.4513682415786,Good (700-899),570.4631431964332,627.5094575160765,29,396580851518182.25,29,0,1.0
0x00c4db45dda03de5bae5417530723fd7dd03da3f,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,1.04553,0,0,1.0
0x00c4fd7e8e4a9680b9db58640c76d4a17bd09ee4,579.4914124012938,Fair (500-699),486.0719836502235,534.6791820152459,1,3802091668.813061,0,0,1.0
0x00c5514615e9aeb9cf51f2e635b33743ae062dfe,775.9272930438157,Good (700-899),548.8748875646863,603.762376321155,17,1198244742918604.2,6,0,1.0
0x00c5ed4823b1d2e496b75e53ddb2859aa70213a3,611.0671165418375,Fair (500-699),496.1671144719641,545.7838259191606,4,4361.1139330000005,6,0,1.0
0x00c609bb7806a47616de8cad327215ca70d45896,583.8570611128404,Fair (500-699),487.46773383424676,536.2145072176714,1,280000000000000.0,0,0,1.0
0x00c644e774d7b1a3a95154113f86b9e25350a111,666.947475221709,Fair (500-699),514.0327344666343,565.4360079132978,4,1.0610609488037518e+16,74,0,1.0
0x00c6483e4f527144bb65dd2a93913abeba4dc545,579.4930557459039,Fair (500-699),486.07250904717904,534.679759951897,1,109200000000.0,0,0,1.0
0x00c67d9d6d3d13b42a87424e145826c467cccd84,925.3282848441429,Excellent (900-1000),596.640174141004,656.3041915551045,71,8.775451601866752e+16,123,0,0.9737014966261519
0x00c6bf08de7e3c560357b0b4e27da2fa6f8519eb,4.820271528433833,Very Poor (0-299),431.9181951533673,332.5770102680928,50,3029740382382386.0,32,2,0.00039564179376737335
0x00c6e2363b84d2e7820c6b38ca1b46f7e0714668,604.4585804433804,Fair (500-699),494.0542863254508,543.4597149579959,4,10000000001.132122,0,0,1.0
0x00c7a23058e32effe114e99623b0df28861527d4,613.5979722341067,Fair (500-699),496.9762593509092,546.6738852860001,6,2160000000085761.2,24,0,1.0
0x00c844967b2ab4c5ac26f44dcbffa7c06897e18e,791.8914918284554,Good (700-899),553.9788331323887,609.3767164456276,21,1.3857211699212218e+16,16,0,0.9994545820299068
0x00c98bc1a9458f9fb28887da8172e90df88da379,812.3917616945041,Good (700-899),560.5330149570473,616.586316452752,4,9660000000000000.0,0,0,1.0
0x00c9acc867f576baf35e96521d139115b316a48d,478.76800889032717,Poor (300-499),453.8695051012634,499.2564556113898,3,48548640171.01865,0,0,0.0
0x00c9e875ad0504a307aa7ab60997ea2658bc6aea,607.4376080449491,Fair (500-699),495.00671713192,544.507388845112,2,1.030967,5,0,1.0
0x00cc1cf9b3c95b432a90878bc2c2dbb7a3daaccb,488.97915250644405,Poor (300-499),457.1341300225465,502.8475430248012,4,1.16e+16,0,0,1.0
0x00cc4cae4ce9cbd5c87f877b1c81acb8cc8bf223,473.79990496692045,Poor (300-499),452.2811427699102,497.50925704690127,2,13000000000.005724,0,0,0.0
0x00cd259a3e1a649e8644d527d6b9a8fdf8165e7f,579.4914552207316,Fair (500-699),486.07199734011067,534.6791970741218,1,6548368474.04496,0,0,1.0
0x00cd45dcbe9c167b5942f8889d31dc1388cfd172,701.2343765460483,Good (700-899),524.9946675022583,577.4941342524842,6,1456943211189978.5,45,0,1.0
0x00ce22866efe39c055ff21bda32b179a7683ab5f,290.3091797422702,Very Poor (0-299),562.309942996064,432.9786561069693,4,4.611e+16,0,0,1.0
0x00ce56c1f4780f46309b52054454a9ec913dd31e,493.64873344604854,Poor (300-499),458.62705098032444,504.48975607835695,2,139.0,4,0,0.0
0x00cef331edda6c750fe87c52d829df082973693f,579.4928031585127,Fair (500-699),486.0724282919647,534.6796711211612,1,93000000000.0,0,0,1.0
0x00cf963f89e7d1a23c5c72dce92a9a8c600f4819,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,1.10122,0,0,1.0
0x00cfbd5d2e36dd8182318a074cb1f399b608bfec,778.6533194819075,Good (700-899),549.7464308687904,604.7210739556695,12,141000000000414.12,14,0,1.0
0x00cfc6f8ff843a9b0b30f14e2310396a8743f5fc,579.5078470353784,Fair (500-699),486.07723799959143,534.6849617995506,1,1057857367717.7794,0,0,1.0
0x00d14484c10aaa9b981068a8c7d25d2d26629be8,579.4913546513792,Fair (500-699),486.07196518688414,534.6791617055726,1,98230564.873195,0,0,1.0
0x00d1c49844f3a2b3708ce59292f68570eef06286,660.0247432117258,Fair (500-699),511.81945412382487,563.0013995362074,2,656340335371.6667,27,0,1.0
0x00d1dd1e437980fb6e678cfc2ffc78a1f7a747d1,579.4913531197872,Fair (500-699),486.07196469721583,534.6791611669374,1,44.0,0,0,1.0
0x00d2432e6af76a8150a7609d7ff11dbe44de8e14,439.35807719908155,Poor (300-499),441.26967789461884,485.39664568408074,7,500000000001.82074,20,0,0.0
0x00d278f3163bf68e67b2eb05ef209e6f28bc7924,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,1.046023,0,0,1.0
0x00d29fbc981d05edba69bc0909e391a132271357,259.5037359645156,Very Poor (0-299),548.2401296278939,422.1448998134783,64,8.982485250307536e+16,83,0,1.4884417079502887e-10
0x00d353a1b6e1a3b3a23e849c5d51772bb7fdaece,466.9496316990901,Poor (300-499),450.09102835486465,495.10013119035114,3,2500000000000.0,0,0,0.0
0x00d3addc7cb1637c73359d41949a1a369d7f092a,393.5717544638216,Poor (300-499),609.4732029942246,469.29436630555296,107,1.187171951161295e+17,39,0,1.0
0x00d3ecff51b5e5b957c33c5656486ebfd60e58a7,962.7898087590718,Excellent (900-1000),608.6170720438882,669.4787792482771,46,1320811162813331.8,77,0,1.0
0x00d46d105507a04d7e4592cf43bbbad964bc77ab,680.0591293283597,Fair (500-699),518.2246873335251,570.0471560668777,8,36300544038705.734,114,0,1.0
0x00d5201c4def4d1a199c63e07eac53f43252a0ea,0.0,Very Poor (0-299),354.3025791492708,272.81298594493853,17,552285037932545.1,70,4,3.2162981917342344e-13
0x00d5615d3446b1719e6ee0684218891bc5a2100c,453.4300879306371,Poor (300-499),445.7686682774678,490.3455351052146,12,3000000000890.9263,2,0,0.0
0x00d56e1bba3db460563516119dfced085898e17d,579.4914600809666,Fair (500-699),486.071998893986,534.6791987833847,1,6860085569.866701,0,0,1.0
0x00d6cad0eb8fe405b4c27ca2071b0d0653b9c2fc,689.2942666090055,Fair (500-699),521.1772713389328,573.2949984728261,41,1031058435871494.0,11,0,0.9420657904159419
0x00d7a50850a3cb1890bf300682bcd789571c012e,717.4349214204249,Good (700-899),530.1741757457597,583.1915933203358,5,5999813713902065.0,85,0,1.0
0x00d831f24309b3271297f19b8e9be846c8c531c4,1000.0,Excellent (900-1000),641.7219047867112,705.8940952653824,141,2.61803792977409e+16,60,0,1.0
0x00d841275b1a04ea45e29273efa213c4a59e84a1,699.0420476653778,Fair (500-699),524.2937536997936,576.723129069773,10,76547927906763.53,63,0,1.0
0x00d88be14e08e06865b156bb489e020a59cb68fe,579.5073755968234,Fair (500-699),486.0770872750386,534.6847960025425,1,1027621081727.5696,0,0,1.0
0x00d8a0f305698083d8af5a8b900b3b947f604b55,625.8075053416804,Fair (500-699),500.87979332895475,550.9677726618503,2,1.9714110000000002,0,0,1.0
0x00d8dc2f6648dfc0472a673d85f4bc022d5cd17a,520.4721273897637,Fair (500-699),467.20281130983665,513.9230924408204,5,1200000048035.1958,100,0,0.0
0x00d913a96a6ae3ffbd52030020e8b743f97ace86,308.8866311167499,Poor (300-499),399.55639381898055,439.51203320087865,3,70000000000177.56,24,0,1.0
0x00d94da07ea932ed8426e8dfd06615bda49b8022,618.7527706371527,Fair (500-699),498.6243101435953,548.486741157955,36,740459524008516.4,79,0,2.324059926567126e-12
0x00d9acf1d63eae19a1b0e416be85dd7754298ffc,468.8672232675338,Poor (300-499),450.70410534785714,495.7745158826429,3,639612613970000.0,18,0,0.0
0x00d9d164c3cdc126d33d541fe6e0cd55f4d4ed63,531.6288320990116,Fair (500-699),470.7697434383515,517.8467177821867,21,668598997736497.8,8,0,6.140392780484035e-13
0x00da65b9d6ea469301021381f9b16cf3e80fa8b1,398.2258586218492,Poor (300-499),611.5988784875528,470.9311364354157,270,7.58598778955485e+18,47,0,1.0
0x00da855f0f8924c454c93ea7c5d5d96757e1e652,626.0280455196726,Fair (500-699),500.9503026654488,551.0453329319937,2,2700000000000.0,0,0,1.0
0x00da9446b29e3d2424b9db0c7e701ad33fdfedf4,825.6754274728349,Good (700-899),564.7799620156986,621.2579582172685,4,1.2442000000000002e+16,0,0,1.0
0x00da96f79c5969a61b5b15c6f5f800d760fad316,579.4930526275407,Fair (500-699),486.07250805020107,534.6797588552212,1,109000000000.0,0,0,1.0
0x00da972a32c522b02771520fb5e70fcb056927fb,219.40123926662682,Very Poor (0-299),529.924060292629,408.0415264253243,2,2.279461520292695e+17,0,0,1.0
0x00db170287aaa8a93b08cda808af76d11a5f0fff,922.0129890542427,Excellent (900-1000),595.5802343669664,655.138257803663,26,2.4943499769649616e+16,106,0,1.0
0x00dc7f0ff419ed1634728a77146c6754541d2b82,941.1656192325192,Excellent (900-1000),601.7035596416624,661.8739156058288,25,528372902309616.3,9,0,1.0
0x00dcb0f4d625ca40a0f0cd2f45bbdbd343198793,756.5516688041215,Good (700-899),542.680268417573,596.9482952593303,20,6.350976972164002e+16,3,0,1.0
0x00dd72466c9bc28c9765b406ea147c1e15dbc7ab,722.275156755126,Good (700-899),531.7216569577172,584.893822653489,40,4183789115289159.5,121,0,0.28606523534535655
0x00de3a8bdee6e682c3509d66a947d05a8ca797af,499.0937569031367,Poor (300-499),460.3678901990506,506.40467921895566,4,2300000000000.4,0,0,0.0
0x00df64b8044aa7126e0f88f286b3c483c5e5927a,612.3680557517953,Fair (500-699),496.58304031979947,546.2413443517795,2,1200000000000.043,10,0,1.0
0x00df99e12315cac90f49527b07d753b7fe9faccd,521.4900414663514,Fair (500-699),467.5282506325103,514.2810756957614,6,372972311855.1159,0,0,0.5269571183181486
0x00dfae7aeadc69fce49cf389d2bee4aae67aa656,498.8296499742366,Poor (300-499),460.28345205045673,506.3117972555024,2,28200000000.0,0,0,0.0
0x00e10883490fa8ed8e9cd59177a54d45cd025ef9,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,1.107129,0,0,1.0
0x00e14bea17f4e951fb695c52a66b3429da55a117,845.1894040492756,Good (700-899),571.0188140620289,628.1206954682318,49,3994904560828685.0,40,0,1.0
0x00e1ac868592c1fd51ed72abca14930075ed892f,454.9819949632483,Poor (300-499),446.26483154425216,490.89131469867743,3,25501508470473.125,0,0,0.0
0x00e22b85d329650e35a9d664b7c408a57820f13f,263.97428326529325,Very Poor (0-299),550.2819689414031,423.7171160848804,156,3.4315530268533555e+17,94,0,5.620249639697308e-12
0x00e2362abcebe7833138bd460000ba5d4f6ee1e6,872.9211771928739,Good (700-899),579.8849941021435,637.873493512358,51,1280.1792350000003,3,0,1.0
0x00e294652292776e4d59f416ef35a73cae0e01dc,473.95110487485255,Poor (300-499),452.329483191521,497.5624315106731,2,9960468566043.953,0,0,0.0
0x00e3088ddbd715f119651a58964ce1714b590f34,506.5989944752776,Fair (500-699),462.7674045472269,509.04414500194963,3,139.86410999999998,43,0,0.0
0x00e3df1133185a9effedabb79003d9c07ca69bc8,641.5599647397883,Fair (500-699),505.9160432786072,556.507647606468,2,20698.000094000003,0,0,1.0
0x00e421ba23dbe6a165255be382f46fcb927f8951,445.290351141897,Poor (300-499),443.1662969298292,487.4829266228121,2,3047.913819,0,0,0.0
0x00e4f6071dcfc268ed4487e2a004d01e3666107e,323.1584652250248,Poor (300-499),577.3132430411637,444.53119714169605,110,1.1434228040971795e+17,103,0,0.9950078145890389
0x00e61c3f169f0b2888137918053bdadda121bb44,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,1.110079,0,0,1.0
0x00e61fabc261401d3c47b6178e86449ae9890d73,630.9240676309859,Fair (500-699),502.5156195780929,552.7671815359023,3,2027222738821.087,28,0,1.0
0x00e650676a38478b3eee9e3eb741a6075b2c95c1,320.3770586667863,Poor (300-499),576.0428873385239,443.5530232506634,12,1.950810743317649e+17,0,0,1.0
0x00e678b0cdae186eb3c4b08cfe3d1a698882c0af,896.8126799507144,Good (700-899),587.5233937018753,646.2757330720628,38,1.015954294635154e+16,56,0,1.0
0x00e6f654a108a16077be41abab58c3353f90e7cc,599.9503818397108,Fair (500-699),492.6129612334792,541.8742573568272,3,1500000500000.0,10,0,1.0
0x00e6f8d8fb80b0c302a6bd849b79982dc9945b15,733.8813770704357,Good (700-899),535.4323046097057,588.9755350706764,7,199788354269287.94,17,0,1.0
0x00e7092c338d69f7ae230081d862d347ef9dcf1e,436.47419495022626,Poor (300-499),440.34766619704567,484.3824328167503,10,519194674827957.5,46,0,0.0
0x00e839bc0c9a130afe30974914c4b0100756cff4,247.2758614628891,Very Poor (0-299),542.6552754258736,417.84456207792266,468,2.385520587067912e+18,60,0,0.04625959960332321
0x00e87eb4a651f339219658165b87c204de6a7e5f,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,1.055432,0,0,1.0
0x00e8909b79b3d40af0f22e37f81c9e3e9187d853,579.5147408411779,Fair (500-699),486.0794420318783,534.6873862350661,1,1500000000000.0,0,0,1.0
0x00e8b7df725ce993f179f071908a9d687815f2ba,641.5599635026912,Fair (500-699),505.91604288309253,556.5076471714018,2,2100.058884,0,0,1.0
0x00e928ef44122d31043f772b00b0d1821b020ff7,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,1.839767,0,0,1.0
0x00e979f43658ae9cfb838b07d4b3bc70f12b93cb,173.878500652049,Very Poor (0-299),509.13239629531876,392.03194514739545,52,55412012848142.23,103,1,0.021318005780487006
0x00e97bf0997013cc741dbcaafba8f439d474c879,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,1.0223,0,0,1.0
0x00e9ba3dc1ebd6f585b9f5bf8a33a975b5f8a7de,643.1967541640213,Fair (500-699),506.4393444626989,557.0832789089689,10,1200000013463.8308,39,0,1.0
0x00eaa7d80b05144a928492bb83b82cfa5e2914cd,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,1.0,0,0,1.0
0x00eacbbd373a91aa0d4485b0beb45b14816f835f,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,1.10822,0,0,1.0
0x00ead164c58ccf3d8fbe9aab4c806477db62e599,579.4913531198644,Fair (500-699),486.07196469724056,534.6791611669646,1,5004.809861,0,0,1.0
0x00eadb769d931de24bb9252c3cc3a6f8de3f86cb,799.1841647958449,Good (700-899),556.3103880303661,611.9414268334027,16,117.429284,0,0,1.0
0x00eb8dc1785a096d7006ca9c64aa4ad5f2706691,579.4913531197865,Fair (500-699),486.0719646972156,534.6791611669372,1,0.011253,0,0,1.0
0x00eda101a3b10f7164cce8ecdf305b1317ca0669,616.7872448883903,Fair (500-699),497.99590801900814,547.795498820909,6,280000000001480.62,7,0,1.0
0x00eddd42021ba97a37097ad4286b893b206e12bc,202.00482343251701,Very Poor (0-299),521.9785709879835,401.9234996607473,56,662764077416748.8,60,1,0.6992160058076099
0x00ee45c909dee53b4cf6af3a5fc3739cd2f9f2a3,513.833806598462,Fair (500-699),465.08046064026524,511.58850670429183,16,3.107665696232965e+16,20,0,0.0
0x00ee80c322d6e956d2629a73223605bbda946f2d,515.6785999995564,Fair (500-699),465.67026318719303,512.2372895059124,3,200000000004.99637,51,0,0.0
0x00ef17fb802141f4a12026c4492bafc43d8ab85e,936.505665275604,Excellent (900-1000),600.2137165455605,660.2350882001166,21,168580384922433.78,71,0,1.0
0x00ef8b0cf8f81c2b40fc9233b16f2c21cd4f6f15,620.1717794386409,Fair (500-699),499.07798425405895,548.9857826794649,3,388.836324,3,0,1.0
0x00f00fa5ba62e19615bbf759b7155de7ba96f27b,629.9289651194748,Fair (500-699),502.19747338600706,552.4172207246078,28,1.6298109894740986e+16,6,0,0.1445991353269134
0x00f14df956a8e0b34e0c5bddb6e39dec48ec7baa,801.5007027048135,Good (700-899),557.0510129469307,612.7561142416238,5,900208834566.7677,57,0,1.0
0x00f16ddf3034436fc981194a0192044ce90aa4c1,660.1912143541,Fair (500-699),511.8726769420028,563.0599446362031,4,431156326002003.2,61,0,1.0
0x00f3fb9d81506fe69f504fa12325d1559280d635,692.1580823441254,Fair (500-699),522.0928675317117,574.3021542848829,2,0.072858,74,0,1.0
0x00f4765d1e007cefc091d84c2bcd1c16ddcc2c87,865.1489744456293,Good (700-899),577.4001277898266,635.1401405688093,28,697259027947168.0,7,0,1.0
0x00f4fa7ac6f012e7e65d325022ba1397a83ca694,509.6386202769119,Fair (500-699),463.73920932409123,510.1131302565004,5,228000000000238.8,58,0,0.0
0x00f5481262d4845b292ba0c41752de258b3bbeec,412.3350117384097,Poor (300-499),618.0429716992953,475.8930882084574,83,2.514145102004349e+17,33,0,1.0
0x00f57a995e566fa107d36ca5443629c7bee31213,780.4688153802023,Good (700-899),550.3268666531529,605.3595533184683,3,739675034.621002,0,0,1.0
0x00f63722233f5e19010e5daf208472a8f27d304b,604.7713684745156,Fair (500-699),494.1542884055225,543.5697172460748,2,20030000000000.0,0,0,1.0
0x00f656a2953a15ddf8d9d9726b67dd4e61f238b9,753.4520282852566,Good (700-899),541.6892762167646,595.8582038384411,17,99263182208842.58,5,0,1.0
0x00f6c46a5e9b0613ededa94072f065e46bc8176f,662.1630984356493,Fair (500-699),512.503111901741,563.7534230919151,3,1.0000000000001648e+16,25,0,1.0
0x00f70714e95b8d092546acdc8e52a02d6eedc934,579.4913531198072,Fair (500-699),486.07196469722226,534.6791611669445,1,1337.171934,0,0,1.0
0x00f72bb4bd6c353685bed9077422dbf3d85e80a1,636.8846203994,Fair (500-699),504.42127969256575,554.8634076618224,3,251999693007929.78,41,0,1.0
0x00f731bcd3a8d541a040a7586ff3d03dea48e31f,631.4484286413481,Fair (500-699),502.6832640738061,552.9515904811867,2,369710.716641,2,0,1.0
0x00f777857b95c1d0fe7564ae343d1a00c80b38f1,254.08203520250646,Very Poor (0-299),545.7638686653876,420.23817887234844,229,1048429613989261.6,61,0,0.00018111429256776585
